2025-01-25 15:02:58 UTC | CORE | DEBUG | (pkg/util/log/log.go:791 in func1) | 'use_proxy_for_cloud_metadata' is enabled: adding cloud provider URL to the no_proxy list
          "name": "recursive_worktable_factor",
          "pending_restart": false,
          "setting": "10",
          "source": "default",
          "sourcefile": null
        },
        {
          "name": "remove_temp_files_after_crash",
          "pending_restart": false,
          "setting": "on",
          "source": "default",
          "sourcefile": null
        },
        {
          "name": "reserved_connections",
          "pending_restart": false,
          "setting": "0",
          "source": "default",
          "sourcefile": null
        },
        {
          "name": "restart_after_crash",
          "pending_restart": false,
          "setting": "on",
          "source": "default",
          "sourcefile": null
        },
        {
          "name": "restore_command",
          "pending_restart": false,
          "setting": "",
          "source": "default",
          "sourcefile": null
        },
        {
          "name": "restrict_nonsystem_relation_kind",
          "pending_restart": false,
          "setting": "",
          "source": "default",
          "sourcefile": null
        },
        {
          "name": "row_security",
          "pending_restart": false,
          "setting": "on",
          "source": "default",
          "sourcefile": null
        },
        {
          "name": "scram_iterations",
          "pending_restart": false,
          "setting": "4096",
          "source": "default",
          "sourcefile": null
        },
        {
          "name": "search_path",
          "pending_restart": false,
          "setting": "\"$user\", public, production",
          "source": "user",
          "sourcefile": null
        },
        {
          "name": "segment_size",
          "pending_restart": false,
          "setting": "131072",
          "source": "default",
